# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 Bank02__max_failures_allowed=1 Bank02__sector_A_i0=500 beta=0.02 default_seed=18776 eta=0.2 Firms02__A_i0=1.0 Firms02__K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_Bank02__deposits_and_networth=0 threshold_Bank02_rupt=0 w=1.0
  t,Bank02_L,Bank02_A,Bank02_D,Bank02_PROFITS,Bank02_BD,Firms02_K,Firms02_A,Firms02_L,Firms02_PROFITS,Firms02_Y,Firms02_R,Firms02_I,Firms02_GAMMA,Firms02_U,Firms02_DK,Firms02_OL,Firms02_GAP_OF_L,Firms02_DL,Firms02_FAIL
 82,446368.60760287946,35709.48860823036,410659.1189946491,-7.298910647890503,1.8283738552262663,6.130284202689737,392.41390717097136,4.206971290767864,10.372000340502378,6.3126057594836915,0.006743687780186268,-416.21443402120246,1.001732300056951,0.9241948903916312,5.521697443154151,440553.5433622024,0.0,-389.66184120463345,2
 83,451018.28424429777,36081.46273954382,414936.82150475396,-8.362719788920062,35.52312905974299,5.994298887431183,342.17254747243544,4.076906683542123,-54.06973355376217,6.176620444225138,0.0027050243653570735,-458.45292741717685,1.003249624338018,0.9504731960254552,7.511573488119684,446174.11532193323,0.0,-402.17603632425727,4
 84,455972.12827264285,36477.77026181143,419494.3580108314,-2.4719796238036293,0.8515906843337766,5.879009375006694,340.6031003382132,2.8244611611310417,-41.09257619396531,6.061330931800649,0.006461497568163961,-399.2223475622021,1.001422205030252,0.9666054191476907,6.924560917662709,450841.286580978,0.0,-385.6325928477532,1
 85,460581.3749953233,36846.509999625865,423734.86499569746,-5.58351997840956,3.161509803813098,5.92585936670917,341.1809437881467,3.509132746850823,-1.2737472344004455,6.108180923503124,0.004403018094254077,-389.28776956008346,1.0064863341694712,0.9950208196872081,-26.857033430111876,455803.1246403377,0.0,-330.0707389430274,3
 86,465547.2269782388,37243.778158259105,428303.4488199797,0.40310407239266866,0.28489118616031694,5.801019011359418,313.15984639991444,2.8608550648949933,-34.18260719204507,5.983340568153373,0.008964132128294437,-409.5729772259899,1.0043825060135583,0.9622171352628496,-21.52801804258465,460419.7030980358,0.0,-377.25502937330134,1
 87,469993.91029389243,37599.512823511395,432394.39747038105,-6.7178170147635345,2.388348333995701,5.948910529854411,361.7854084708743,3.070379085614786,47.34067088479929,6.131232086648366,0.002617545010039889,-376.36769534931443,1.0086380343119,0.965897146806741,-43.08935269351342,465408.0692172555,0.0,-324.6410767865773,3
 88,475439.6866434912,38035.1749314793,437404.5117120119,-7.190584802868743,4.100693934160673,6.034791670916199,393.58790535370605,3.1832019604238853,26.4141485488363,6.217113227710154,0.021130650224603396,-398.52941002869727,1.002155911387287,0.9283110310730027,-3.1545226213790323,469800.5411322129,0.0,-424.58374726729244,3
 89,482069.2433203854,38565.539465630834,443503.70385475457,-9.367206063777369,3.369751234056958,6.203272219944192,439.03620546229257,4.0132765752794635,38.34760617442589,6.385593776738147,0.0043283942437019555,-436.23416378525434,1.017088094994346,0.9319780139455857,-16.132682507350488,475248.5183426313,0.0,-449.2878759721907,2
 90,487778.1555158521,39022.25244126817,448755.9030745839,-9.24942122073977,0.4874001547409561,6.143228391088998,461.9652945700615,1.2778300358381132,17.55933787371197,6.325549947882953,0.0006789607758697275,-467.3360911691841,1.003696193661684,1.0425537606475097,29.04349001492975,481858.1579932826,0.0,-460.52508982852424,2
 91,493930.53617201594,39514.442893761276,454416.0932782547,-9.30074150535446,0.5071827989669204,5.886369862611122,289.13729476914045,4.262094031803444,-175.31539995566217,6.068691419405077,0.00397943371758919,-421.3180309650495,1.0005751633986928,0.9270424986440607,52.010480753217095,487576.46801962366,0.0,-432.60704065874324,1
 92,498327.64967468235,39866.21197397459,458461.43770070776,25.334676816462675,6.458996165390707,6.192901945139819,323.18691949260074,5.112451208026661,32.54244192449338,6.375223501933773,0.009932890442098581,-411.8393868174615,1.0040042703188963,1.0330629630489816,-47.11230907296618,493781.75128978037,0.0,-163.94856948437828,3
 93,503720.04946042143,40297.603956833715,463422.4455035877,-3.8964574033350017,2.35172021973095,6.112272523681996,354.91894264028736,4.5689660715897995,22.27302698229605,6.294594080475951,0.00134851164210169,-542.0438636772144,1.0078355458245314,0.9844865108262844,-42.64565028558521,498162.7738605697,0.0,-417.17344489730135,1
 94,508830.0299603547,40706.40239682837,468123.6275635263,-7.947892920704397,1.8833956533597702,5.919476817361958,357.14614881660293,2.712757549204805,-1.1245140434152758,6.101798374155913,0.001905319561050251,-461.73651149592087,1.0014447050046154,0.9137203365446329,-7.0314204606294535,503556.46658083843,0.0,-397.6525667225332,2
 95,514110.2069334889,41128.81655467911,472981.39037880977,-5.478994581288564,4.49934775400039,6.344339307087416,505.38310577375995,4.1569758416022164,144.35356130379708,6.52666086388137,0.00938073186011273,-386.86741957984873,1.0018669858495062,0.9629556325203595,-4.949295386661516,508642.8759742729,0.0,-368.73052338653264,2
 96,521484.844134711,41718.787530776885,479766.05660393415,-11.905470011327763,0.6445378090245624,6.470716286049125,644.1946095940209,0.5605490591184238,132.3121560662605,6.653037842843081,0.0003503267973856218,-500.6131259309127,1.0023753207322017,1.0064331121311108,66.41959190857706,513857.7720904353,0.0,-595.1647389789645,1
 97,529444.2567922231,42355.54054337785,487088.7162488452,-13.213882321153742,5.173309897727708,6.125796796025174,437.86067228385815,2.9779978049222207,-207.9784751191873,6.308118352819128,0.0010070480750086182,-507.164799577357,1.0003751633986928,0.9472519996074009,143.5501648191527,521224.475311324,0.0,-636.2456764591783,2
 98,535531.790008269,42842.54320066152,492689.2468076075,34.70541037573303,10.672492544123596,6.787758535825872,631.4158906952712,5.5432515074116395,186.3819085136853,6.970080092619827,0.006816413366709497,-423.081952457782,1.0009610455174138,0.9542767288199868,40.557756654019954,529272.2805960098,0.0,-208.70186718085964,4
 99,543747.6983121069,43499.81586496855,500247.8824471383,-7.5602230194141065,124.55540313631444,5.90754073537236,181.6572243412354,5.22651680242603,-464.4311588981595,6.089862292166315,0.009656915378550021,-781.291647172781,1.0042231092077178,1.0732174564796022,123.057260892175,535244.6411130858,0.0,-726.3399777041557,4
100,548053.6677300237,43844.2934184019,504209.3743116218,-0.6084160513879908,8.241964616161255,6.553459150102342,437.4977053558147,5.576590743172616,127.28507787826483,6.735780706896296,0.002724039826364836,-405.44017794216114,1.0046603225547026,1.0663430785883115,-41.416131631528934,543586.7008160317,0.0,-82.98018987161637,3
101,555253.1688435915,44420.25350748732,510832.91533610417,-10.307393881519342,0.0,5.969845852263415,375.63617401445845,2.7605889921960887,-73.10349595751721,6.152167409057371,0.00455999683941152,-665.2018934360449,1.001725946685216,1.1068437573052745,33.9182338124565,547855.0013878107,0.0,-559.9298561784252,0
102,559458.3027526771,44756.66422021417,514701.63853246294,-6.9437010752504635,35.03954886241978,5.619080372378569,211.1818434718985,4.165950874012917,-164.4543305425599,5.801401929172523,0.00289235463221695,-398.75975373495936,1.0045599968394114,0.9762246535533663,-7.314428046930361,555060.9482905321,0.0,-309.8471061038718,2
103,563307.5897693697,45064.607181549574,518242.9825878201,-6.212456098111373,2.8317576579392774,5.601736965806169,258.8236058721171,2.4909658522005427,10.602213537798832,5.784058522600124,0.004176474013382515,-325.4717568948998,1.0023236579620147,0.9628129452051198,-62.60043850425724,559309.7429617378,0.0,-304.3800022798806,4
104,567494.4184740834,45399.553477926675,522094.8649961568,-6.816218732137757,2.303893345834678,5.52394693836441,237.9720415797122,2.5376759283304517,-27.683321950344254,5.706268495158364,0.009916297672466266,-339.3197778211146,1.001669978829304,0.9536386335202641,-52.06150863067262,563146.2642475363,0.0,-333.84661786407327,2
105,571310.7392609266,45704.859140874134,525605.8801200525,-5.369832748670717,5.1991784215338654,5.528130129109397,225.63233513222752,3.259654548974488,-16.643599793319396,5.710451685903351,0.011501890481494713,-328.3213750224253,1.0033886255871123,1.030952095849253,-70.45278131681397,567346.802455373,0.0,-289.9890697046122,5
106,575598.9179632241,46047.91343705793,529551.0045261662,-6.466576162544907,0.1999338966728761,5.522704594175582,228.69383158943353,3.0734930369762044,-7.137681964327754,5.705026150969536,0.0030117543806336675,-350.82981393872495,1.0076142478322019,1.0191213133090717,-82.91312149830614,571152.9384105123,0.0,-320.4150579930662,1
107,579552.3906567548,46364.19125254039,533188.1994042145,-4.898385176762196,1.7448320414935736,5.5438878080366365,228.3827358146878,3.30642249370069,-1.5110296714186404,5.726209364830591,0.007580507262138183,-330.2674295613618,1.0030365909819408,1.016991801097795,-75.63220015829641,575438.3783460266,0.0,-299.588217576748,3
108,583784.4455306528,46702.75564245222,537081.6898882005,-6.372036394779958,3.678186371509007,5.6361164468341975,250.44047332966372,3.398904404048601,17.31290547348219,5.818438003628152,0.010508935974194649,-346.67582150162093,1.0046997652001137,0.9974977935794472,-79.7780111000347,579381.8185884163,0.0,-315.92156893942405,5
109,588307.3672259174,47064.58937807339,541242.7778478441,6.085739051277873,11.934887584565896,5.669021432566593,264.3602395796223,3.234379628766974,5.2415798784497785,5.851342989360548,0.07071920396294737,-366.4426459692636,1.0049081092716725,0.9947992427669965,-66.84718143102087,583604.0498895028,0.0,-352.6514546318746,3
110,597181.5584534087,47774.5246762727,549407.033777136,-7.669468242706192,24.995630180841253,5.66959727989283,268.99194166754296,3.040983492640988,-10.303185496645131,5.851918836686785,0.005050850461850974,-408.8965311852018,1.0701430217636796,1.05759066371822,-104.00926757209798,588089.9379115363,0.0,-413.70099964502333,4
111,601836.8400290124,48146.947202321,553689.8928266914,-7.013436545360376,2.533735012064099,5.849824146341574,330.8627227545784,2.791815243467349,32.8751509061942,6.032145703135529,0.019862062878669325,-372.1931656559358,1.0040328613025267,1.0043094709124565,-45.07899307518899,596993.000538028,0.0,-367.5444546465543,4
112,607322.7797708779,48585.82238167023,558736.9573892077,-4.20158013025663,5.8211850098430515,5.93073012550791,347.2927492345324,3.37199185125728,9.896291467889828,6.113051682301865,0.006834190861329713,-401.21213322660236,1.0086335806392348,0.9887034639151789,-35.14138582448618,601632.9137124396,0.0,-410.00747302160516,3
113,612486.8900453661,48998.95120362929,563487.9388417369,-8.088103981668379,0.0,6.012751117130723,393.84066221247576,2.692275489859963,37.72672796810012,6.195072673924677,0.002749475825196371,-413.6064208061477,1.006661493777276,1.032379855195237,-22.862228573554823,607118.0381824683,0.0,-398.94503483926036,0
114,617952.1622128508,49436.172977028065,568515.9892358227,-8.924970469299952,17.85119692169751,6.115890456708,414.8053773334551,3.6426749454465646,20.964715120979378,6.298212013501954,0.008683553939514884,-400.42480222384995,1.0027494758251965,0.9179095336390164,8.181095856424815,612260.1842989695,0.0,-423.38629432415087,1
115,623444.1774189626,49875.53419351701,573568.6432254455,-8.992100420722556,0.476820479257138,6.240182998472801,505.73846973582977,1.976010014216927,72.08189548067713,6.422504555266755,0.0008909968601582484,-422.45654776260625,1.0020027753381084,0.9869691431894553,30.8219777653781,617749.5549769792,0.0,-442.3065946165071,1
116,629866.3236338901,50389.30589071121,579477.0177431789,-10.000088909602836,0.474268409937748,6.0523936669215495,409.29302885776974,2.762311245427923,-97.92226135731715,6.2347152237155035,0.007708628059761666,-445.66885372141405,1.0009158334614654,1.0249132195430728,71.88452161941335,623227.5534221557,0.0,-508.8894845556076,2
117,634450.3175088202,50756.02540070562,583694.2921081146,-8.523608313262054,59.21504797073836,5.949773238587549,267.8200199103598,4.752264386471267,-143.94727735734773,6.132094795381504,0.0021300675471934085,-426.87651534882286,1.0072069738555183,1.0185831287396854,6.8417636268100885,629645.0589045463,0.0,-308.7554805619106,2
118,639076.5445231934,51126.12356185547,587950.4209613379,-6.938924600118261,11.796431313797545,5.88325418363045,320.61902269114853,3.646923812046816,-8.416045189949692,6.065575740424404,0.004392030994760897,-362.20654965417367,1.0009730686545493,0.9618007338577315,-17.524639137946707,634242.8065982718,0.0,-351.6335910380827,3
119,643946.8477481413,51515.747819851305,592431.09992829,-4.937798855873503,0.8286630683936083,5.526254868700528,227.61926346308735,3.1604880170143614,-107.79619054185864,5.708576425494482,0.0054501169773354,-387.33641430647214,1.0037552867787856,0.9254347263490651,-24.894805908484685,638872.6911577506,0.0,-371.6610502710289,2
120,647809.5278234651,51824.76222587721,595984.7655975878,0.5943556720623437,4.313648244028446,6.074372784702046,331.8509497557485,4.632064217745475,101.40302322426754,6.256694341496001,0.005530177128151648,-339.9254603061796,1.0050634199298567,0.9778844286517785,-80.94057034018715,643793.5961026881,0.0,-206.19301146792787,5
121,654139.9814842928,52331.19851874342,601808.7829655494,-9.696630650823852,0.7315950779364551,5.814733491241826,315.57095529568085,2.9771148914688337,-25.593642704096176,5.997055048035781,0.0017165232379149032,-485.9331300328703,1.0047411486041067,1.0527884045357936,-29.624023662523413,647584.2998606572,0.0,-483.5068999171043,1
122,658240.5705649032,52659.245645192255,605581.324919711,-6.695684531454611,0.3125493443083771,5.862266748264221,336.3172867551076,2.721477143374043,19.014736381490295,6.044588305058175,0.0009586743566607059,-366.5051884479045,1.001647687274683,1.0413690351234612,-26.377957031710544,653940.4053705491,0.0,-319.4183913993378,1
123,663191.1839043373,53055.294712346986,610135.8891919904,-6.694375238773301,1.8730429204243983,5.9545607281391275,351.49959023124467,3.5265940454992806,13.869754131828863,6.1368822849330815,0.004791927360924406,-369.2472449250972,1.000983510957968,1.038239497761357,-13.290463492242665,658035.8154818513,0.0,-371.24758531745715,2
124,668215.0364978259,53457.20291982607,614757.8335779998,-7.99863000210758,5.585341007019096,6.067378688282638,413.6928533418888,2.8822904434178307,58.320220190219565,6.249700245076593,0.003045967314990856,-409.098492042412,1.0044611338060017,1.098640307037603,-19.07844146963496,662956.056595841,0.0,-394.4092519834131,2
125,674023.4972196035,53921.87977756828,620101.6174420352,-8.519449123445938,4.957138935264245,5.927806252364557,353.01955709823505,3.105065179075074,-68.25863725067273,6.110127809158511,0.007327600438088638,-415.2335324414363,1.0017531545405012,1.0228580010861885,25.476667786279318,667971.7598892158,0.0,-461.3156280162037,3
126,678448.2404461083,54275.859235688666,624172.3812104196,-7.592582499292023,39.09793268804789,5.751035607772717,241.83057359079197,4.286143751877009,-119.14612244270734,5.933357164566672,0.017910942886621543,-411.1647139464188,1.0067575479447404,0.9577259476664771,-22.06266294436717,673773.7160806505,0.0,-322.50464564999186,8
127,682848.6721334961,54627.89377067969,628220.7783628164,9.34480328801159,4.130448413412442,6.116049346769751,367.0816899904494,4.454225624334043,78.15318371160933,6.298370903563705,0.008975877932555665,-379.82636654991137,1.0035152298932164,0.9959495513680464,-48.04786623608956,678270.2253773492,0.0,-265.7626660388072,4
128,689223.2214078866,55137.857712630925,634085.3636952557,-9.967539364916423,5.98037804762815,5.919209970313031,358.3793330574981,2.620186147826131,-16.832805346363607,6.101531527106985,0.008588194802713667,-497.7245100753993,1.008535893672062,1.0919599945902105,-26.597596368871017,682623.8589579058,0.0,-488.6681876249768,4
129,694093.4276349235,55527.47421079388,638565.9534241296,-7.759099216420987,0.5111687423502931,6.018687672047576,370.6037572452322,3.699697394671679,2.2440461401059206,6.20100922884153,0.0012886756705148283,-390.55028298645055,1.0015775266566447,0.9751727755362578,-0.301538637358167,689031.5413255576,0.0,-360.7040284860043,1
130,699061.6562014275,55924.9324961142,643136.7237053133,-5.635578030970696,1.8026908976452438,6.156487355662432,441.1644856930033,3.421115100868715,69.04955970542099,6.338808912456387,0.021549077375315848,-413.51089301537104,1.001313512271822,1.0989149306330968,2.1632826206917812,693909.5105956882,0.0,-373.7068582493468,3
131,706247.5205246247,56499.80164196998,649747.7188826548,-10.93097907615233,7.827653375027746,6.184314465413411,464.6359662039,3.0177062704164714,18.668789613251523,6.3666360222073655,0.0014795372149486235,-487.07841834730783,1.0208879579476868,1.1112832152361174,-1.980917186700399,698800.6175131506,0.0,-523.7997505667466,2
132,712520.6742608456,57001.653940867654,655519.020319978,-5.00087805721464,0.13697089222686154,6.285168143133425,480.67094878729927,4.023270101103365,6.207329208371277,6.46748969992738,0.0031818544987894616,-437.35310212439214,1.0013342616395773,1.0779123410924938,53.73011618904552,706016.9280161653,0.0,-452.2941248190965,1
133,718741.8686272717,57499.34949018174,661242.51913709,-10.28388746968648,18.874096551971764,6.212816036176925,419.9644007736593,4.371223117473941,-61.843518905866816,6.395137592970879,0.011669450335475593,-492.47426378055843,1.0032066911000967,0.9810514453675948,48.34139112641586,712259.0437850982,0.0,-440.81082865370826,4
134,723194.6060184713,57855.568481477705,665339.0375369936,-8.098689311892478,40.117299252661226,6.278530542019175,460.482068951509,4.28390086951559,17.643571625878096,6.46085209881313,0.008735324892884403,-464.1425295522524,1.0016587226721394,1.0682531442779073,36.39070305292837,718547.1021254417,0.0,-371.1694961425553,6
135,730223.965234153,58417.91721873224,671806.0480154208,-10.734109748138245,0.7850401570603582,6.4155283173313435,589.1393691129775,3.0966741824126953,82.54000090880703,6.597849874125298,0.0043165079682172865,-477.5689102932138,1.0026801840996804,1.0127090097463243,64.03699357539047,722930.778357186,0.0,-555.7845285162266,2
136,737791.0863225037,59023.2869058003,678767.7994167034,-9.350257271550745,1.714519169762381,6.569833570506055,671.0725029675008,3.741913558647852,79.14809369746325,6.75215512730001,0.008207928568887019,-518.7020075644983,1.0040471466380978,1.034023572203494,101.56576737071856,729951.7357442748,0.0,-575.0499592520539,2
