# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankZ_max_failures_allowed=1 BankZ_sector_A_i0=500 beta=0.02 default_seed=17833 eta=0.9 FirmsZ_A_i0=1.0 FirmsZ_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankZ_deposits_and_networth=0 threshold_BankZrupt=0 w=1.0
  t,BankZL,BankZA,BankZD,BankZPROFITS,BankZBD,FirmsZK,FirmsZA,FirmsZL,FirmsZPROFITS,FirmsZY,FirmsZR,FirmsZI,FirmsZGAMMA,FirmsZU,FirmsZDK,FirmsZOL,FirmsZGAP_OF_L,FirmsZDL,FirmsZFAIL
628,4166250.0508493865,333300.00406795094,3832950.0467814356,-10.633715653394898,0.0,4.60875905001177,100.35953117071482,nan,8.071605560803386,4.791080606805724,0.0,-535.0328516938445,1.0,0.9862185058401951,-442.7449260839335,4159470.9488386447,0.0,-531.6857826697449,0
629,4172952.519034817,333836.20152278536,3839116.3175120316,-10.942805200700993,0.0,4.546989418986223,94.3479382081746,nan,-6.011592962540159,4.729310975780178,0.0,-539.0686544742465,1.0,0.9245706511359507,-438.7091233035314,4165963.7911920603,0.0,-547.1402600350497,0
630,4179445.6470314376,334355.651762515,3845089.9952689228,-10.601025300608722,0.0,4.672656682448244,106.98158131998998,nan,12.633643111815386,4.854978239242198,0.0,-536.062857992976,1.0,1.048477888663164,-441.7149197848016,4172683.7947567822,0.0,-530.0512650304361,0
631,4186244.560234029,334899.5648187223,3851344.9954153067,-11.100266453213989,0.0,4.648653723884364,104.44428004447852,nan,-2.5373012755114583,4.830975280678319,0.0,-542.3796795488836,1.0,1.0168774163804095,-435.3980982288939,4179172.7817089786,0.0,-555.0133226606994,0
632,4192842.0883975653,335427.36707180523,3857414.7213257602,-10.771474552712332,0.0,4.7543846481244065,116.09219363118245,nan,11.647913586703925,4.936706204918361,0.0,-541.111028911128,1.0,1.1339571867748994,-436.6667488666496,4185982.6265558125,0.0,-538.5737276356166,0
633,4199684.728913884,335974.7783131107,3863709.950600773,-11.171657985823684,0.0,4.556175154914723,95.21858610284336,nan,-20.873607528339132,4.738496711708678,0.0,-546.9349857044797,1.0,0.9211498484359883,-430.84279207329774,4192560.597830441,0.0,-558.5828992911842,0
634,4206001.129950431,336480.09039603453,3869521.0395543966,-10.312491488239425,0.0,4.576431339098206,97.16701860261617,nan,1.9484324997727858,4.75875289589216,0.0,-536.4981819403102,1.0,0.9537902693217258,-441.27959583746735,4199425.951368487,0.0,-515.6245744119713,0
635,4212609.0351263825,337008.7228101106,3875600.312316272,-10.788416613799395,0.0,4.687515498407621,108.58306959242208,nan,11.41605098980597,4.869837055201575,0.0,-537.4723981901967,1.0,1.0664649804521986,-440.3053795875809,4205733.277594615,0.0,-539.4208306899698,0
636,4219402.841941149,337552.2273552919,3881850.614585857,-11.091929493498114,0.0,4.572661290142634,96.8013838491495,nan,-11.781685743272607,4.754982846936588,0.0,-543.1804236850999,1.0,0.9420808573557282,-434.5973540926779,4212332.311752519,0.0,-554.5964746749057,0
637,4225840.31365576,338067.2250924608,3887773.0885632993,-10.51015790140382,0.0,4.600961186609198,99.57998460445137,nan,2.7786007553018504,4.783282743403152,0.0,-537.2895808134637,1.0,0.9825016698829908,-440.48819696431417,4219143.98927268,0.0,-525.507895070191,0
638,4232473.167809602,338597.85342476814,3893875.314384834,-10.829149638928326,0.0,4.628210272849291,102.3307559913142,nan,2.750771386862873,4.810531829643246,0.0,-538.6788811911146,1.0,1.0043739338531248,-439.09889658666293,4225573.648592278,0.0,-541.4574819464164,0
639,4239122.529528427,339129.80236227415,3899992.7271661526,-10.85610076542818,0.0,4.650393368607886,104.62613412003834,nan,2.295378128724123,4.83271492540184,0.0,-540.0542668845457,1.0,1.022477936052959,-437.7235108932316,4232204.505242158,0.0,-542.805038271409,0
640,4245780.371870875,339662.42974967003,3906117.9421212054,-10.869946681552644,0.0,4.600813941431407,99.5653230113648,nan,-5.06081110867352,4.783135498225362,0.0,-541.2019559489079,1.0,0.9707383637454795,-436.5758218288698,4238859.23405445,0.0,-543.4973340776322,0
641,4252317.103427128,340185.3682741702,3912131.735152958,-10.672214785717957,0.0,4.632288918369322,102.74897918309942,nan,3.183656171734624,4.814610475163277,0.0,-538.671550394571,1.0,1.0071294488556681,-439.10622738320654,4245522.620345356,0.0,-533.6107392858978,0
642,4258974.329601619,340717.9463681296,3918256.38323349,-10.868940693043466,0.0,4.655475241790477,105.15918416439682,nan,2.410204981297384,4.8377967985844315,0.0,-540.2633784804385,1.0,1.0271556386920766,-437.514399297339,4252065.207690874,0.0,-543.4470346521733,0
643,4265636.843504537,341250.94748036296,3924385.896024174,-10.877573719047696,0.0,4.690236631060045,108.87894089855999,nan,3.7197567341631768,4.872558187854,0.0,-541.4684809710873,1.0,1.0665905304861816,-436.3092968066906,4258716.537513586,0.0,-543.8786859523848,0
644,4272338.182926426,341787.054634114,3930551.128292312,-10.940962321446639,0.0,4.585566285246992,98.0587006178932,nan,-10.820240280666788,4.767887842040947,0.0,-543.328359338169,1.0,0.9569520649803183,-434.44941843960896,4265360.01402436,0.0,-547.0481160723319,0
645,4278795.133413159,342303.6106730527,3936491.5227401066,-10.541959978343373,0.0,4.600542060103627,99.53825673871738,nan,1.479556120824126,4.782863616897581,0.0,-537.9182391978355,1.0,0.9729194484195035,-439.85953857994235,4272075.581306524,0.0,-527.0979989171686,0
646,4285411.818687051,342832.945494964,3942578.873192087,-10.802751467581434,0.0,4.638146598974101,103.35261611577812,nan,3.8143593770607995,4.820468155768056,0.0,-538.6580172582476,1.0,1.0131480418928431,-439.1197605195302,4278526.284187974,0.0,-540.1375733790717,0
647,4292080.468252016,343366.4374601613,3948714.030791855,-10.887591126476773,0.0,4.566635178477259,96.21980199926044,nan,-7.132814116517677,4.748956735271214,0.0,-540.5651969467781,1.0,0.9440203259632679,-437.2125808309998,4285141.430756433,0.0,-544.3795563238386,0
648,4298571.326455223,343885.7061164179,3954685.6203388055,-10.597319515440029,0.0,4.556450487121195,95.24480645574033,nan,-0.9749955435201245,4.73877204391515,0.0,-536.998789888519,1.0,0.9383106769246518,-440.7789878892586,4291825.20327945,0.0,-529.8659757720014,0
649,4305131.646088246,344410.53168705973,3960721.1144011864,-10.71072593146478,0.0,4.581093043500443,97.62103995544487,nan,2.3762334997045462,4.763414600294397,0.0,-536.5112921167588,1.0,0.9599934171092729,-441.2664856610188,4298301.328032841,0.0,-535.5362965732389,0
650,4311747.572707233,344939.8058165787,3966807.7668906543,-10.801512847326322,0.0,4.614696745619975,100.9572081742628,nan,3.336168218817932,4.79701830241393,0.0,-537.6994088666113,1.0,0.9949215073968302,-440.0783689111662,4304860.940734958,0.0,-540.0756423663161,0
651,4318395.692556869,345471.65540454956,3972924.0371523197,-10.854073223896767,0.0,4.651408832273989,104.732432119506,nan,3.7752239452431926,4.833730389067944,0.0,-539.3674929760201,1.0,1.030769029663235,-438.41028480175754,4311477.188465756,0.0,-542.7036611948383,0
652,4325072.314085818,346005.78512686543,3979066.5289589525,-10.9006065778777,0.0,4.631218361984173,102.63903946620046,nan,-2.09339265330555,4.813539918778129,0.0,-541.255104948642,1.0,0.9996105156133679,-436.5226728291358,4318115.837229205,0.0,-545.030328893885,0
653,4331664.223031435,346533.1378425148,3985131.0851889206,-10.762300319373676,0.0,4.5911440746594385,98.60717962819584,nan,-4.0318598380045785,4.773465631453393,0.0,-540.2084086219892,1.0,0.9620736635371551,-437.5693691557887,4324811.762147274,0.0,-538.1150159686838,0
654,4338207.690612532,347056.6152490026,3991151.07536353,-10.683212377299638,0.0,4.6519216142797735,104.78615079792762,nan,6.178971169731735,4.834243171073728,0.0,-538.1924787029867,1.0,1.0327148151597185,-439.58529907479095,4331413.894751786,0.0,-534.1606188649819,0
655,4344914.08707189,347593.1269657512,3997320.960106139,-10.949218709151692,0.0,4.732490631777927,113.57809156862045,nan,8.791940770692836,4.914812188571882,0.0,-541.2819642878528,1.0,1.110356690338959,-436.49581348992496,4337937.338553316,0.0,-547.4609354575846,0
656,4351706.34304608,348136.5074436864,4003569.835602394,-11.08939750887784,0.0,4.63731706077146,103.26691672274178,nan,-10.311174845878645,4.819638617565415,0.0,-545.677934673199,1.0,1.0060371853136307,-432.0998431045788,4344630.22827521,0.0,-554.469875443892,0
657,4358201.429908035,348656.1143926428,4009545.3155153925,-10.60422344808762,0.0,4.674521664723249,107.18128623808632,nan,3.914369515344514,4.856843221517204,0.0,-540.5223472502595,1.0,1.0435260218245754,-437.2554305275181,4351445.173075236,0.0,-530.2111724043809,0
658,4364894.7552016955,349191.58041613566,4015703.17478556,-10.927878030465534,0.0,4.597105060958841,99.1967310833281,nan,-7.984555154758205,4.7794266177527955,0.0,-542.479532007932,1.0,0.9711245935654612,-435.2982457698456,4357934.4974780865,0.0,-546.3939015232767,0
659,4371393.413267826,349711.4730614261,4021681.9402063997,-10.610053985515897,0.0,4.61941692626501,101.43487087451572,nan,2.238139791187594,4.801738483058964,0.0,-538.4872544305529,1.0,0.9918340008414022,-439.2905233472249,4364634.366500686,0.0,-530.5026992757948,0
660,4378031.007953263,350242.48063626105,4027788.527317002,-10.836889282346686,0.0,4.592345292091468,98.7256994610819,nan,-2.7091714134337974,4.774666848885423,0.0,-539.6063243261467,1.0,0.9657247983109865,-438.17145345163084,4371121.446177555,0.0,-541.8444641173343,0
661,4384591.404401535,350767.3123521228,4033824.0920494124,-10.71085134411992,0.0,4.51772046969836,91.62649436934893,nan,-7.099205091732953,4.700042026492315,0.0,-538.2517386194297,1.0,0.9078432416074816,-439.52603915834806,4377771.4291139655,0.0,-535.542567205996,0
662,4391054.540306067,351284.36322448537,4039770.1770815817,-10.552058619636608,0.0,4.572968672740206,96.83114348352828,nan,5.204649114179316,4.755290229534161,0.0,-534.7021360735631,1.0,0.9588932647742388,-443.07564170421426,4384322.392663714,0.0,-527.6029309818304,0
663,4397700.276900439,351816.0221520351,4045884.2547484036,-10.850182194896645,0.0,4.501062018411523,90.11278193369198,nan,-6.718361549836288,4.683383575205477,0.0,-537.3044606306529,1.0,0.8867906020752699,-440.4733171471248,4390784.489153337,0.0,-542.5091097448322,0
664,4404158.806649683,352332.7045319747,4051826.1021177084,-10.54453836611797,0.0,4.589089994481416,98.40484045669477,nan,8.2920585230028,4.771411551275371,0.0,-533.945279855735,1.0,0.9736573106671301,-443.8324979220427,4397438.252309656,0.0,-527.2269183058985,0
665,4410852.002903277,352868.16023226216,4057983.842671015,-10.92766735280478,0.0,4.514527295478638,91.3343816413087,nan,-7.070458815386094,4.696848852272592,0.0,-538.091309117236,1.0,0.8941340741531273,-439.68646866054155,4403887.774468835,0.0,-546.383367640239,0
666,4417313.701759229,353385.09614073834,4063928.605618491,-10.549712417883141,0.0,4.7075457493687916,110.77994425151157,nan,19.445562610202774,4.889867306162746,0.0,-534.5560797095432,1.0,1.0984119753790489,-443.22169806823433,4410578.908965263,0.0,-527.485620894157,0
667,4424219.325948631,353937.54607589054,4070281.7798727406,-11.274488472496945,0.0,4.605317828047493,100.01476529590272,nan,-10.765178955608771,4.787639384841448,0.0,-544.2788610146445,1.0,0.9639462425013874,-433.4989167631331,4417032.747771956,0.0,-563.7244236248472,0
668,4430688.931832753,354455.1145466203,4076233.817286133,-10.56262185162463,0.0,4.647607689497255,104.3350848569323,nan,4.32031956102958,4.82992924629121,0.0,-538.8962715368406,1.0,1.020367098016395,-438.88150624093765,4423970.852013176,0.0,-528.1310925812315,0
669,4437369.797031014,354989.58376248117,4082380.213268533,-10.907535017567694,0.0,4.635936785292342,103.12447825456177,nan,-1.210606602370537,4.818258342086297,0.0,-541.056431317355,1.0,1.0027879202792247,-436.72134646042264,4430429.123209093,0.0,-545.3767508783847,0
670,4443975.493418334,355518.03947346675,4088457.4539448675,-10.784810428275982,0.0,4.55602711188524,95.20449069828254,nan,-7.919987556279215,4.738348668679196,0.0,-540.45112801617,1.0,0.9268062959239327,-437.3266497616078,4437101.8547846265,0.0,-539.2405214137991,0
671,4450450.489965183,356036.03919721465,4094414.450767968,-10.571422933635015,0.0,4.5985097546529445,99.33617001752437,nan,4.131679319241821,4.780831311446899,0.0,-536.4911342380302,1.0,0.9724785216123035,-441.28664353974744,4443713.299026634,0.0,-528.5711466817507,0
672,4457098.425967091,356567.8740773673,4100530.5518897236,-10.853773064337856,0.0,4.511024142012395,91.01498306343278,nan,-8.321186954091562,4.6933456988063496,0.0,-538.5569738976509,1.0,0.8932092541529217,-439.2208038801267,4450182.165143577,0.0,-542.6886532168928,0
673,4463542.847087056,357083.42776696454,4106459.4193200916,-10.521503869330267,0.0,4.710026883778482,111.05514544749721,nan,20.040162384064466,4.892348440572437,0.0,-534.3963804206053,1.0,1.1017948957137251,-443.38139735717243,4456838.680969645,0.0,-526.0751934665134,0
674,4470457.440731014,357636.59525848116,4112820.845472533,-11.28913247993404,0.0,4.632489942222242,102.76963625499093,nan,-8.285509192506394,4.814811499016196,0.0,-544.4164616126376,1.0,0.9937345548661166,-433.36131616514047,4463260.6519967895,0.0,-564.456623996702,0
675,4476974.29615436,358157.94369234884,4118816.3524620114,-10.639763956477557,0.0,4.657055752809615,105.32552082757091,nan,2.5558845725800468,4.839377309603569,0.0,-540.273707016384,1.0,1.0342021777521664,-437.50407076139345,4470203.717992117,0.0,-531.9881978238778,0
676,4483639.61344433,358691.16907554644,4124948.444368784,-10.882150677505088,0.0,4.644964953896262,104.05971883380882,nan,-1.2658019937621652,4.827286510690216,0.0,-541.5516493026743,1.0,1.0238929883634256,-436.2261284751034,4476712.380640457,0.0,-544.1075338752544,0
677,4490250.362036651,359220.0289629321,4131030.333073719,-10.793058926240617,0.0,4.6358197890008475,103.11241377880681,nan,-0.9473050550019437,4.8181413457948015,0.0,-540.9187483057933,1.0,0.9977268013854167,-436.85902947198434,4483379.735827582,0.0,-539.6529463120308,0
678,4496859.20997301,359748.73679784086,4137110.4731751694,-10.789955814465808,0.0,4.58428709220574,97.93334480466415,nan,-5.179068974142617,4.766608648999695,0.0,-540.4450957782923,1.0,0.9583942060096043,-437.33268199948554,4489994.2747902535,0.0,-539.4977907232903,0
679,4503384.497003897,360270.75976031175,4143113.7372435853,-10.653529846341566,0.0,4.665360698365795,106.20388588214595,nan,8.270541077481743,4.84768225515975,0.0,-537.8555612912211,1.0,1.044149610794968,-439.9222164865565,4496603.767507392,0.0,-532.6764923170783,0
680,4510125.198822012,360810.015905761,4149315.182916251,-11.005227458148873,0.0,4.718298951825398,111.9776112574413,nan,5.773725375295406,4.900620508619353,0.0,-541.9908318299617,1.0,1.089820411069667,-435.78694594781587,4503113.150471556,0.0,-550.2613729074436,0
681,4516870.678715702,361349.6542972562,4155521.024418446,-11.013028397858097,0.0,4.637640475906842,103.30032020789932,nan,-8.677291049541996,4.819962032700797,0.0,-544.8776945176097,1.0,0.991418310952984,-432.9000832601681,4509853.504940005,0.0,-550.6514198929049,0
682,4523385.985250509,361870.8788200408,4161515.1064304686,-10.63723515886593,0.0,4.624477871920479,101.94952847214695,nan,-1.3507917357523829,4.806799428714434,0.0,-540.5390489928385,1.0,0.9961537222686401,-437.23872878493927,4516606.991600363,0.0,-531.8617579432965,0
683,4529982.767802528,362398.6214242022,4167584.1463783258,-10.770257227784203,0.0,4.62562483627969,102.06652803207913,nan,0.11699955993217492,4.807946393073644,0.0,-539.8636531249624,1.0,1.0010215366674344,-437.91412465281536,4523116.535960061,0.0,-538.5128613892101,0
684,4536598.2474202225,362927.8597936178,4173670.3876266046,-10.800783049297209,0.0,4.621684470517576,101.66513990692192,nan,-0.40138812515716815,4.804006027311531,0.0,-539.9221529049282,1.0,0.9876662269181745,-437.85562487284926,4529717.361719703,0.0,-540.0391524648604,0
685,4543204.91828651,363456.3934629208,4179748.5248235893,-10.786401414343857,0.0,4.598363691224036,99.32166169551036,nan,-2.3434782114116284,4.780685248017991,0.0,-539.7214588423499,1.0,0.9698462705224018,-438.0563189354279,4536337.753170144,0.0,-539.3200707171928,0
686,4549773.444745197,363981.87557961576,4185791.5691655814,-10.724124830504651,0.0,4.689359716796698,108.78350525286312,nan,9.461843557352797,4.871681273590653,0.0,-538.5497197366442,1.0,1.0709595069999576,-439.2280580411336,4542931.242082363,0.0,-536.2062415252326,0
687,4556544.540187335,364523.56321498676,4192020.976972348,-11.054849701453465,0.0,4.652521252247465,104.8490033949528,nan,-3.9345018579103344,4.83484280904142,0.0,-543.2806415153204,1.0,1.0155695394749984,-434.4971362624573,4549501.283388712,0.0,-552.7424850726733,0
688,4563127.431574258,365050.19452594063,4198077.237048318,-10.7475777745691,0.0,4.7945062088198265,120.84469500330101,nan,15.9956916083482,4.976827765613781,0.0,-541.3133905863652,1.0,1.1782995616753318,-436.4643871914124,4556277.190905927,0.0,-537.378888728455,0
689,4570052.441442243,365604.1953153794,4204448.246126863,-11.306138559977748,0.0,4.71981574152114,112.14758662020196,nan,-8.697108383099067,4.902137298315094,0.0,-549.3112363905391,1.0,1.0708975171873658,-428.4665413872385,4562851.450814786,0.0,-565.3069279988874,0
690,4576621.694721487,366129.735577719,4210491.959143768,-10.725311476317813,0.0,4.648611259188247,104.43984494403344,nan,-7.707741676168526,4.830932815982201,0.0,-544.9626821989896,1.0,1.0081438347821832,-432.8150955787879,4569801.526244529,0.0,-536.2655738158907,0
691,4583155.8578251265,366652.4686260101,4216503.389199116,-10.668021393694744,0.0,4.710077287876462,111.06074322300373,nan,6.620898278970328,4.892398844670416,0.0,-541.1088113609056,1.0,1.086867197095202,-436.668966416872,4576358.973048227,0.0,-533.4010696847372,0
692,4589906.099770175,367192.487981614,4222713.611788562,-11.020803175587224,0.0,4.591941557373603,98.68584851381071,nan,-12.37489470919304,4.774263114167557,0.0,-544.4192605003907,1.0,0.9548537290513143,-433.358517277387,4582890.824992119,0.0,-551.0401587793611,0
693,4596347.847021024,367707.8277616819,4228640.019259342,-10.517138368732022,0.0,4.626122753611377,102.1173613797237,nan,3.4315128659130067,4.808444310405332,0.0,-538.2318131457944,1.0,1.0045338207004166,-439.5459646319835,4589648.149916345,0.0,-525.8569184366011,0
694,4603004.240780972,368240.33926247776,4234763.901518494,-10.867581648893278,0.0,4.605886543847029,100.07166145045082,nan,-2.0456999292729385,4.788208100640984,0.0,-539.9475695787507,1.0,0.9839580556726173,-437.83020819902674,4596081.128700697,0.0,-543.3790824446639,0
