# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankY_max_failures_allowed=1 BankY_sector_A_i0=500 beta=0.02 default_seed=12955 eta=0.0001 FirmsY_A_i0=1.0 FirmsY_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankY_deposits_and_networth=0 threshold_BankYrupt=0 w=1.0
  t,BankYL,BankYA,BankYD,BankYPROFITS,BankYBD,FirmsYK,FirmsYA,FirmsYL,FirmsYPROFITS,FirmsYY,FirmsYR,FirmsYI,FirmsYGAMMA,FirmsYU,FirmsYDK,FirmsYOL,FirmsYGAP_OF_L,FirmsYDL,FirmsYFAIL
772,112401613509047.23,8992129080723.78,103409484428323.45,-135078.81815819145,200038.48609044892,15.506922505570328,485344.031395717,15.41323900161424,-1325381.665099231,15.689244062364283,0.12406766626733486,-1347568.1639661272,1.0608242934085839,0.9089006856345817,903741.4603193173,112401615478817.25,0.0,4780282.340167373,18
773,112401608992574.1,8992128719405.928,103409480273168.17,-13541.679474666598,398075.1866167283,13.03590946635486,-332192.4634912088,13.580776815724613,-1017592.9809773744,13.218231023148816,0.2645840898465467,-1471817.2927718605,1.0558647890522168,1.0849998001423862,338500.7361272867,112401613432688.19,0.0,740618.032463607,20
774,112401609452266.16,8992128756181.293,103409480696084.86,-4148.19882109617,126.1062257632047,11.690134572593292,116288.06776167951,8.039158647543958,50385.34463616009,11.872456129387245,0.09597170895744607,-33773.30918774607,1.073482589087701,0.9696823016859938,33743.13286823252,112401608976126.72,0.0,-37633.62316340495,18
775,112401610732215.06,8992128858577.205,103409481873637.86,-7978.872814849439,492.39714699002434,11.858826019333744,138508.6932286988,7.943609994672635,22076.519241256196,12.041147576127699,0.07509119813757614,-60335.30857969243,1.0271683826148807,0.999870988948385,59106.65072936181,112401609408328.25,0.0,-107939.82375051282,15
776,112401611849615.47,8992128947969.238,103409482901646.23,-4703.322054679461,88.82413406043402,12.077836241349916,173721.06823774337,7.699847980144104,34704.97786205444,12.260157798143869,0.05075463114762417,-70132.18666100973,1.0555435255221939,1.0177858601662255,70240.32393095804,112401610689299.95,0.0,-91576.2695005544,15
777,112401613331295.53,8992129066503.643,103409484264791.89,-13752.089430062766,578.6223236856398,11.455224614509456,82459.59050031756,9.3871163898923,-91365.30187148628,11.637546171303411,0.09787601679893701,-88052.05062803284,1.0301580413092444,0.8993108670320458,87806.71054634196,112401611791999.94,0.0,-120962.43574848739,22
778,112401613316256.55,8992129065300.523,103409484250956.03,-1526.8065568024103,34109.6489032773,11.887361739185105,54911.98424906666,11.413162130378419,-28148.228574936496,12.06968329597906,0.0682216763005028,-51235.32512395455,1.0315914100293881,1.0217514810766155,42342.4141410631,112401613296685.42,0.0,49880.62905121827,22
779,112401613590738.08,8992129087259.047,103409484503479.03,-3630.2267007217356,44256.168832187686,11.706227644496439,71929.29428234247,10.807617469374268,-17114.33887000148,11.888549201290393,0.05024345106695071,-92945.80361672567,1.03508290612557,0.989769723438765,44945.16822561307,112401613265692.14,0.0,-61116.701477065566,9
780,112401614647431.88,8992129171794.55,103409485475637.33,-8046.182168399071,74.1285157330671,11.845974250726568,138448.95501562764,6.977823479160359,22254.491901097415,12.028295807520523,0.08804165606683588,-62870.7723109727,1.04094844458797,0.9829869378076935,58825.47023044276,112401613552169.31,0.0,-91356.56417868084,17
781,112401616114457.08,8992129289156.566,103409486825300.52,-2127.0230007447008,558.7815943137764,12.334163001840926,198476.30597270903,10.27003282954075,59936.22244134845,12.51648455863488,0.07505714014707952,-69421.77152474546,1.0734067054447638,1.0170448643184125,70087.3089982253,112401614596335.88,0.0,-90855.65293215198,19
782,112401618431110.38,8992129474488.83,103409488956621.55,-20570.313723276202,309.12127581804725,12.862593404036168,361019.10207747424,10.11031398983802,161965.01451045138,13.044914960830122,0.10397522473012875,-129423.09107881154,1.0504405286388878,1.1181503457796078,96686.17169528393,112401616040535.94,0.0,-163463.59124163564,17
783,112401622594161.17,8992129807532.895,103409492786628.28,-28034.95313184852,1037.5869694039118,13.251816151762748,554327.7961675656,9.600683902483647,192982.57281427342,13.434137708556703,0.0782113683928929,-205224.98100141226,1.0441280911049287,1.0471187486698714,180240.256766431,112401618287480.1,0.0,-343610.1605370822,16
784,112401628852686.08,8992130308214.887,103409498544471.19,-21624.328581659367,1626.2382254960075,13.720514650193053,904821.9882223434,8.423907835702343,349440.6050853737,13.902836206987008,0.04135431112736143,-292115.4593730651,1.0638102210427245,0.9453193204434881,277954.9127763708,112401622434328.95,0.0,-517627.77535356313,12
785,112401638797348.92,8992131103787.914,103409507693561.0,-44635.08832837234,1150.0338134628446,14.395175402104467,1749685.098359647,10.48444068432428,843224.8719118076,14.57749695889842,0.05369312305834603,-455204.1702140842,1.032543495508319,1.0204727812161904,454075.92279396753,112401628628324.08,0.0,-805485.1642545443,11
786,112401659432353.03,8992132754588.242,103409526677764.78,-103897.5353382016,1013.2565976610114,14.459292381447653,1874054.3962668788,10.295942325061372,123208.26409376945,14.641613938241608,0.06428034447986831,-905524.6778353822,1.0428806276295002,0.9658093156384063,874866.3288695443,112401638417938.42,0.0,-1722066.7338032403,18
787,112401672587705.25,8992133807016.42,103409538780688.83,-87633.93803788113,1410.0989113103165,14.779361991933937,2533060.573344396,11.393173801076092,657974.920479856,14.961683548727892,0.07358465717126497,-966337.579331747,1.0469159474192105,0.989795701872022,937345.5298941671,112401659311977.36,0.0,-1062313.353998904,19
788,112401695865653.83,8992135669252.307,103409560196401.52,-86405.33337073357,74.57632169802447,14.675089579005625,2347247.9478604,9.61033147780812,-187241.72439530535,14.85741113579958,0.044781269761981525,-1343210.2574102716,1.0320682047059866,1.0177895284699345,1266647.5946767465,112401672156075.06,0.0,-1930601.2948707673,12
789,112401708517824.12,8992136681425.93,103409571836398.19,-45924.48689799465,1370.227482583356,14.969373740026972,3100973.2500377866,11.148274956904295,753638.7258556877,15.151695296820925,0.04156010924239811,-1188573.634624442,1.033746449966461,0.9904402200995285,1173516.1006482886,112401695715410.95,0.0,-986753.9498465031,14
790,112401738662186.86,8992139092974.95,103409599569211.9,-79407.64055114753,182.49191807721294,15.13762404072535,3567913.2583955275,12.119578272406876,465555.7808751582,15.319945597519306,0.06752143689487976,-1618282.1877079373,1.0248128238252965,1.02714273823706,1551242.6855536369,112401708417857.78,0.0,-2306503.251962412,14
791,112401768523866.2,8992141481909.297,103409627041956.9,-132213.4637583706,229.27199582633574,15.577614913501094,5822007.701928242,7.891332987893508,2253897.9516146365,15.759936470295047,0.05774703964294754,-2008411.9027640643,1.0407419033724796,1.0316110933142266,1742877.2293705717,112401738123721.58,0.0,-2291026.6067972854,12
792,112401830086158.6,8992146406892.688,103409683679265.9,-255060.4146989675,667.7219502549412,16.31091826863142,12111331.485265411,9.638558066118497,6289082.511341339,16.493239825425373,0.04931002352124233,-2912754.303403043,1.0439409038403797,0.9477007084968464,2911893.065410607,112401768257891.06,0.0,-5164672.884286132,12
793,112401976770527.53,8992158141642.203,103409818628885.33,-638671.7805763211,178.952629186776,16.087873529261685,9676547.576417824,10.15628420707948,-2435463.630797841,16.270195086055637,0.05157439538690054,-6070238.577009444,1.0304281186587039,1.0121855782702938,6056278.960163908,112401829343088.25,0.0,-12345737.999274554,18
794,112402002507241.98,8992160200579.36,103409842306662.62,-352795.65876530774,648.1383284926693,15.909630968646168,8106935.418249305,9.33799832922098,-1569809.110797706,16.091952525440124,0.15069047446858233,-4863463.167699189,1.0349618666470324,0.9256452599454698,4838729.370684552,112401975590811.0,0.0,-2402963.753897371,18
795,112402032375321.89,8992162590025.752,103409869785296.14,-126662.03996849796,8111.170277908998,15.439310858514563,5046833.907883679,10.146284933465015,-3060767.648694118,15.621632415308518,0.05042327491712393,-4064543.2009048606,1.1341454154306299,0.90066467736845,4053525.3103301497,112402001080307.05,0.0,-2485423.2185714752,21
796,112402043808745.22,8992163504699.617,103409880304045.6,-210955.21686005185,4016.4112373445964,15.94060942012209,6711679.607273231,14.323559741676453,1656713.5291116438,16.122930976916045,0.08498747814751785,-2550819.795252292,1.0314325698440303,1.0186636884192029,2528029.05087309,112402031834728.31,0.0,522512.25540619314,15
797,112402106263532.39,8992168501082.592,103409937762449.8,-307155.56675542134,134011.63033643021,16.420045983028814,12621009.521118484,13.714508279714153,5905298.502607905,16.60236753982277,0.05395922483858649,-5027971.39163295,1.042646387030113,0.9899937458006758,3337925.231124858,112402042587461.9,0.0,-5053914.800779386,14
798,112402255485495.5,8992180438839.64,103410075046655.86,-776848.1173736077,404.4002797244087,17.101191262502102,26502434.63494632,12.322685201279118,13747399.48349142,17.283512819296057,0.060822706540856225,-7109615.710105068,1.0433156891845088,0.8792615958326938,6364456.826711787,112402104888090.31,0.0,-12476363.943294365,22
799,112402570608780.25,8992205648702.42,103410364960077.83,-1808472.55214531,15225.967776057829,17.633675213230315,45488353.06587652,10.380732806627387,18985492.03065047,17.81599677002427,0.0669067700651961,-13479212.98508797,1.0440966380470706,0.9428553146623592,13248302.45433435,112402253365656.19,0.0,-27003218.08734292,24
800,112403032917874.78,8992242633429.982,103410790284444.8,-4878677.881059706,17376.553427113708,18.37360676239471,95276887.97940548,11.734416079280084,49773284.94575287,18.555928319188666,0.11623350059714925,-22768540.986262318,1.0393026534242082,1.0099772180480329,22752309.588538095,112402567042600.64,0.0,-41756294.97009269,21
801,112404186746323.92,8992334939705.914,103411851806618.0,-5246502.89946765,120.3901270612669,17.211196132466018,29741500.97776433,11.44678215395884,-65552784.555068284,17.393517689259973,0.053811255591667995,-47752220.67933732,1.0718000914600885,1.086202338596644,47646236.51775322,112403027079008.52,0.0,-97459848.52277724,13
802,112404348955027.97,8992347916402.238,103412001038625.73,872563.5982478908,78091.6944488381,18.456746750254077,40823399.617859855,17.9562460249242,11081765.249968486,18.63906830704803,0.047052755808519024,-14968710.23609147,1.0386852508078552,0.9158742285774254,14866469.626759956,112404185974725.95,0.0,50677427.450847976,16
803,112404737271379.48,8992378981710.36,103412358289669.12,-3794038.896689405,353.6113716574255,18.434167208732834,66006321.99184676,17.38085024348716,25104814.679538067,18.61648876552679,0.06808794580446695,-83652927.38659823,1.0381388246618022,0.9209373766143122,19495452.993527032,112404342407375.62,0.0,-32934665.593902726,20
804,112405430864423.97,8992434469153.918,103412996395270.05,-3895802.002224079,848.5570427507147,18.407756495225097,95356022.44280763,15.0274124330761,29349326.839589234,18.590078052019052,0.06297058550363747,-68832830.73801033,1.045307034378446,1.0773147421491471,32524869.292950388,112404725508548.31,0.0,-58587092.34634874,17
805,112406433450117.6,8992514676009.408,103413918774108.19,-4714995.6656638915,90.22381598848654,17.92801548465286,53412594.25893922,15.855038772857702,-41944293.740911186,18.110337041446815,0.05217293907366822,-51104384.06242797,1.0406779975370797,0.9706056412786276,47610971.42648755,112405420033109.98,0.0,-77096509.51204643,15
806,112406515326449.62,8992521226115.97,103413994100333.66,-1472844.4530060943,208.04665372750188,18.929631416880785,140491044.536792,17.068340292771882,87078345.05403674,19.11195297367474,0.05198571318640615,-34465605.92014285,1.039255258661123,1.1173312085567229,26633959.6972883,112406431704681.11,0.0,15165123.373065317,8
807,112408450791025.22,8992676063282.018,103415774727743.2,-4958842.960751039,116.52733470092173,19.147475416436702,206834942.55555078,9.110714355621694,66343681.9721051,19.329796973230657,0.03137635879129344,-96844859.74890944,1.0459335499813252,0.922791212530847,69509586.13027357,112406495795932.03,0.0,-158060467.47116184,16
808,112410485421370.22,8992838833709.617,103417646587660.6,-7418945.132986868,111.45388901182505,19.50021707169979,293900290.4548982,12.974233789631619,87065215.37201265,19.682538628493745,0.043535212324255355,-103425684.44211219,1.023661562155123,0.9924434664423821,103418252.3754803,112408438944838.02,0.0,-169760734.141457,11
809,112413136505442.42,8993050920435.395,103420085585007.03,-21985150.38068231,6422.506763537296,18.573045211090086,116419975.86048007,10.558032427654943,-177480437.04830703,18.75536676788404,0.09396499414323624,-147388896.59237647,1.0346505247407012,1.0633266010620541,146942510.99466053,112410462637290.5,0.0,-234023314.27441698,14
810,112412374414277.95,8992989953142.236,103419384461135.72,-2576550.265611935,110350683.02902478,19.050656135057864,16564705.165025124,18.958294727434485,-99861707.20221855,19.23297769185182,0.049619896849928805,-58243311.004568204,1.0664336682355204,0.9436485842959061,58211728.29402136,112413079237590.47,0.0,119258359.16644865,15
811,112413585626067.02,8993086850085.361,103420498775981.66,-37912383.86898563,62710.009475295694,17.59353010240013,43119036.18124407,13.321731646058439,-83796367.01280583,17.775851659194085,0.2804468316450158,-63494644.45552604,1.0278502511062906,1.0098032189971688,63458116.63687816,112412349289550.45,0.0,-134259918.651008,16
812,112413294229961.25,8993063538396.9,103420230691564.34,-1955072.1398014843,46803550.82818438,17.582635529957404,-44238021.33457415,18.28707559297984,-87419783.52529348,17.76495708675136,0.08009129191988924,-22108951.290753894,1.0489699623006654,0.9712035950671268,21568465.62562363,112413579925804.94,0.0,62116902.067455254,14
813,112413057891145.31,8993044631291.625,103420013259853.69,-68717.35140951848,20009231.25252892,16.592813857542783,-18248037.58713769,17.351345147510735,-20813581.08074793,16.775135414336738,0.06390215802596079,-1682325.7462941583,1.0648266610096193,0.9729619604365852,1260200.2425543787,112413292999063.48,0.0,33179363.560809825,13
814,112413075163497.92,8993046013079.834,103420029150418.1,-50746.63371430352,1101.3763006875106,15.168306239690184,3584740.9474370065,12.554910278423607,1823534.2820457718,15.350627796484137,0.05796814745883967,-966657.1871389796,1.042619325833374,1.0095550049677389,880875.3993739594,112413057653626.97,0.0,-1162843.904033257,16
815,112413115375643.89,8993049230051.512,103420066145592.38,-437152.5518637566,23659.820448061,14.861958186311607,2743080.758284063,11.556338631956374,-842777.5654536306,15.04427974310556,0.11884583137284176,-2083241.8325107077,1.0316355314376866,1.038018480999124,1782717.610098561,112413074134518.25,0.0,-3628311.873925142,13
816,112413123497230.05,8993049879778.404,103420073617451.64,-107585.27625722848,451864.8529463904,14.940764115819118,2455789.4332185094,13.34584051771245,-310964.14551361173,15.123085672613072,0.08397744364268708,-1470747.0440222116,1.0545377185118245,0.9042786040961955,1380169.133046702,112413114735580.62,0.0,-569977.9517738409,15
817,112413146038694.88,8993051683095.59,103420094355599.28,-104325.05060190336,672.129880952497,15.147065337543518,3778760.383007808,9.007767046713694,871091.0968429043,15.329386894337471,0.0548751475336822,-1568153.2246055105,1.0254894855437555,1.0374362975411122,1450851.734933857,112413123070841.4,0.0,-1890663.127732884,12
818,112413186327972.19,8993054906237.775,103420131421734.4,-115563.72762312663,71304.2061429012,14.626382531933208,1600079.4526587655,13.384403752657219,-2179365.0602299925,14.808704088727163,0.05308303401921029,-1896168.9232947498,1.044189394546441,0.9456102841054633,1890476.402365606,112413145855134.3,0.0,-2761325.4144875216,15
819,112413187627759.94,8993055010220.795,103420132617539.14,-98962.23124890131,2991.4813716732165,14.58419556243919,400996.1024546808,14.37851029098018,-1270402.5563469864,14.766517119233145,0.08038518725527896,-1224949.2438788537,1.0345362936767302,1.0460785770820378,830235.8018579122,112413186281225.05,0.0,1261761.133062734,11
820,112413188018175.83,8993055041454.066,103420132976721.77,-14414.432242465926,144077.61054061473,14.228398092442031,45618.955073753044,14.197745323088318,-358379.628752601,14.410719649235986,0.07902635187626346,-1955370.6228513774,1.0558716439756222,1.1214372697038952,196902.20795062432,112413187553849.42,0.0,1060056.8680686643,17
821,112413189520642.7,8993055161651.416,103420134358991.28,-25338.296773526166,63.344892147503934,11.875856733914791,132358.17626493133,9.3409763623447,-57355.389349436446,12.058178290708744,0.1626605451546004,-97698.70992405513,1.0378029607011343,1.0480428377006255,95716.63149720847,112413187962860.4,0.0,-134064.05002212757,11
822,112413190170229.14,8993055213618.332,103420134956610.81,-2747.633206538511,195.9592846901977,12.111320291204754,135656.58341879855,10.742098854648303,3224.0622617197687,12.29364184799871,0.037897090317890986,-76838.23184062287,1.0514158060102816,0.9442160615724544,66917.89843353778,112413189497208.83,0.0,-8343.518950289314,15
823,112413191584508.9,8993055326760.713,103420136257748.19,-15513.002548447195,1646.4257361520752,12.023761693378017,146829.0021516803,9.89542674961536,10961.45944819153,12.206083250171972,0.12017181541621491,-114004.05787634279,1.0328971598477932,0.9937588923041027,67915.68938576213,112413190119816.86,0.0,-108396.13801046973,11
824,112413192712292.45,8993055416983.396,103420137295309.06,-6080.945773215833,269.5550795880758,12.238418374675577,196634.708022008,9.204342386060988,48148.28013417559,12.420739931469532,0.06208347385975219,-76077.36865043898,1.0368734167166784,0.9611033387673377,75048.79159617136,112413191552548.86,0.0,-86366.04840505938,15
825,112413194513511.98,8993055561080.959,103420138952431.03,-7429.090951594436,617.2041228876102,12.163514539779342,186394.29256733635,8.570290876483957,-10524.970534259654,12.345836096573297,0.05120273881870546,-107333.41016699572,1.0346054082267446,0.9747524049614557,99054.05400674422,112413192676149.55,0.0,-146392.1284633316,19
826,112413195599455.94,8993055647956.475,103420139951499.47,-13234.99202413452,13470.093121783762,12.486500182945328,233912.58968615803,10.336131106842526,46882.09299593401,12.66882173973928,0.11743064635213153,-97278.1325624585,1.0367447251783652,1.065684982344216,94292.23319640281,112413194465955.23,0.0,-83149.63445547446,15
827,112413198063465.62,8993055845077.25,103420142218388.38,-12175.374852202029,763.2742918543215,12.391667305034266,231032.57066177504,9.185459491764524,-16365.112146166683,12.57398886182822,0.060213692248504425,-129598.24004286727,1.1005667768691245,1.023364874120765,124405.55742749979,112413195546070.86,0.0,-203746.5706532534,12
828,112413199434108.55,8993055954728.684,103420143479379.86,-7934.833820591952,151.7673671304293,12.709826385486496,312837.50266532163,9.806252365010312,81029.65771169221,12.89214794228045,0.06724115370010555,-122238.0014080513,1.0498707771401046,0.9849215347057414,116471.00030691565,112413198002583.23,0.0,-100506.94781437749,11
829,112413202215593.02,8993056177247.441,103420146038345.58,-21515.86077953499,713.3662127748541,12.172355263210578,175929.05870118324,9.766515045298377,-137071.21133126877,12.354676820004533,0.11012343107010665,-173637.05329053398,1.0399700510372556,0.9791309686542772,157227.8632302755,112413199367401.53,0.0,-236993.48548222397,23
830,112413203421447.11,8993056273715.77,103420147147731.34,-2826.0521532549246,8338.144619412322,13.022618530738585,309711.7378647982,11.869357333532884,133046.31295084005,13.20494008753254,0.06152783046171082,-105221.43357263392,1.0927672666693653,1.0543101562734596,88111.90758363108,112413202155101.94,0.0,47210.767607972404,15
831,112413207196516.25,8993056575721.3,103420150620794.95,-18703.473102019958,150.37759566805067,12.373547588077257,201641.15617389223,10.458003978656434,-116423.72631031822,12.555869144871211,0.05866004631160151,-302506.2332129365,1.0415909171834883,0.9898385189013743,156283.96307211215,112413203297083.64,0.0,-305006.50768847915,12
832,112413207714691.11,8993056617175.29,103420151097515.81,-4082.57900123503,145.75732167498978,12.783095773593368,297970.9741665313,10.971209812805037,96167.44039697091,12.965417330387323,0.07006160030679727,-135516.76089186122,1.0437174369788074,1.0137815361842197,100915.77332058699,112413207173446.31,0.0,15171.759149833966,13
833,112413210911331.88,8993056872906.55,103420154038425.33,-7065.828844029824,474.53924513997293,12.718974522317223,318420.8070431847,9.655367775859837,20291.075554978444,12.901296079111178,0.06741264463225778,-208200.87720368526,1.055887079700333,0.9307991646233845,147977.03284205814,112413207615420.39,0.0,-246685.87978218458,19
834,112413214008542.16,8993057120683.373,103420156887858.78,-14401.15791579392,747.238906370915,13.131973563045808,431345.4755201833,11.204806376916695,112431.12923185849,13.314295119839763,0.06290565005549467,-174059.8339322334,1.0448745140360014,1.0743193764250927,158634.08341225926,112413210829779.44,0.0,-181944.12124465546,16
835,112413218284601.95,8993057462768.156,103420160821833.8,-12939.39930463357,714.814596097681,13.40583563051166,652953.9412508843,9.297625567676361,220845.22682433046,13.588157187305615,0.03734493613660409,-287929.6767884358,1.0464474782637831,1.008773355505191,213051.55479771495,112413213850989.84,0.0,-333237.9545515085,11
836,112413224790604.22,8993057983248.338,103420166807355.88,-29967.134308248314,6461.749416354384,13.521936766279593,730202.843648681,9.64156149669548,76523.08780169878,13.704258323073548,0.054226124087162236,-335711.0441309395,1.0304719248790692,0.9696464976208338,327662.67222139944,112413218106089.9,0.0,-548306.8949982972,16
837,112413230566249.92,8993058445299.994,103420172120949.92,-20660.070217009557,18724.830285708125,13.889035300172774,1032514.6418584766,10.686944349154649,295834.04879344127,14.071356856966728,0.040196948422511064,-376159.31484863197,1.0374861472312913,0.9816292380346131,368851.9881306186,112413224578564.17,0.0,-456625.19291942404,15
838,112413240689639.58,8993059255171.166,103420181434468.4,-75067.78326780375,68.42450978364285,13.535468680191924,711790.8315124025,10.691064072041476,-339463.64063178207,13.717790236985879,0.08147149273905967,-547411.5596562927,1.0283411629693846,1.0155529710696996,526255.9430650745,112413230339098.36,0.0,-844118.1622951569,14
839,112413243666544.19,8993059493323.535,103420184173220.66,-20748.885027204116,236.11347067321788,13.758200585716882,702018.2627257807,12.397861966550838,-9854.993296405419,13.940522142510837,0.05083184777387104,-399352.2848160748,1.0651640285343646,0.9781042093874472,356183.6746133415,112413240532872.31,0.0,-16359.182596258725,20
840,112413245166128.44,8993059613290.275,103420185552838.16,-322578.04961573484,11050.895227226032,14.108925421687614,1185913.3933024062,11.951732589126099,483639.01710595196,14.291246978481569,0.5578551440043513,-595274.73227577,1.0293477194003082,1.0499129983522824,349084.76132897905,112413243470301.45,0.0,-343700.560550803,15
841,112413257056621.66,8993060564529.732,103420196492091.92,-159905.71611442044,1733.3720840889932,13.821527135895256,1003360.3128175202,7.891480736076048,-193618.97571211183,14.00384869268921,0.14560030967694762,-741241.9179302217,1.044212032857592,0.9729459648031856,595146.9095739089,112413244703956.58,0.0,-1097593.3614624667,15
842,112413246709659.55,8993059736772.764,103420186972886.78,-1553530.6382965604,300.6802683642674,14.476325422822837,1522339.2189257916,12.933694564826132,517230.53402418236,14.658646979616792,1.4043766096191084,-502415.4622053442,1.1309219939816897,0.994721395829977,503403.1135556393,112413256751966.92,0.0,-311261.8093557643,16
843,112413263241974.52,8993061059357.96,103420202182616.56,-102668.29293294631,2973.599590620779,14.867675378060724,2780023.885926458,11.33642970904626,1257367.986732302,15.04999693485468,0.0741380982967053,-1199971.9105034731,1.051619199898967,0.9523768317533993,736430.5035552871,112413246340745.77,0.0,-1304141.825778744,14
844,112413294396572.92,8993063551725.834,103420230844847.1,-244944.62704129203,262.02099968095894,15.246005380788278,4122447.3217710815,10.973702039312085,1339435.8362540007,15.428326937582233,0.0881976250238823,-1442518.0610062734,1.037762152338453,0.9327395615843929,1391722.6513160116,112413262345471.1,0.0,-2684502.012188865,17
845,112413334538349.9,8993066763067.992,103420267775281.9,-234528.87283416378,354.3699736190992,15.687475189955164,6419307.956434139,11.3113976930586,2296581.6136633777,15.869796746749119,0.0679818140285315,-2117812.6683399715,1.0690161359422938,1.0260459635951031,2061672.606796285,112413293301215.08,0.0,-3401898.1957595064,12
846,112413399708270.53,8993071976661.643,103420327731608.89,-550371.2063083412,8668.535127279725,15.958426022866988,8269166.054176474,12.449362076108265,1849491.727768716,16.140747579660943,0.09699889087085685,-3293124.4748019488,1.0561121643207863,0.9337067041329374,3208137.6406587176,112413332845564.02,0.0,-5508598.295418165,19
847,112413471555434.5,8993077724434.76,103420393830999.73,-353085.6152566383,681.1234086093099,15.871611068120805,7798101.071385684,9.760369489885102,-479752.5179180685,16.05393262491476,0.058801460702239156,-4399621.897923925,1.035922138033299,0.9807081412378567,4121992.2857943065,112413398327675.3,0.0,-6019711.216018161,22
848,112413513321309.33,8993081065704.746,103420432255604.58,-544543.3505442676,1109694.3351822011,15.836859010749846,5967588.742025095,14.273510001622405,-1831215.4527691994,16.0191805675438,0.1090548570611435,-3914488.7684427444,1.0298023921190211,0.9796017913709348,3899852.6154326564,112413469711790.2,0.0,-3420161.4217721904,19
849,112413568881390.28,8993085510511.223,103420483370879.06,-554246.6566419257,26328.793976561716,15.794473822777583,6584841.186215725,13.385338045417067,-492460.89099157514,15.976795379571536,0.1067922693339861,-3538971.8859105827,1.049510991850673,0.9529249218590817,3539424.783306811,112413512768868.4,0.0,-4374663.509059807,18
850,112413603756302.08,8993088300504.166,103420515455797.9,-212884.11635945158,186.1057335439353,15.900180434769753,8035157.62027113,8.821524910281658,1423969.6400788464,16.082501991563706,0.07084225791588708,-3580174.192495627,1.0867230993438446,0.940884988686121,3304701.6932690386,112413568548705.36,0.0,-2995828.4930164125,21
851,112413605784119.8,8993088462729.584,103420517321390.22,-5412116.8164387345,4388.201013737769,16.744217113968627,18565983.365301408,11.830940183657935,10530618.639296727,16.926538670762582,0.9539837982482618,-4023417.6687830565,1.0512056821235065,0.9561968474478731,4018474.5437235786,112413603271400.23,0.0,-5441192.031346422,18
852,112413833531451.1,8993106682516.088,103420726848935.0,-1640924.0544365288,103.07639757115473,16.626185954045127,16614751.74443787,8.762260610240972,-1955637.8218772733,16.808507510839082,0.08265792425445503,-9391130.401041275,1.059377198576739,1.0424199175440751,9282182.705005081,112413604598412.17,0.0,-19846133.152196676,17
853,112413897422954.69,8993111793836.375,103420785629118.31,-1288527.5224228413,204.91354477619387,16.747665726651423,18720260.43333033,10.774253374232101,2105388.6124948915,16.929987283445378,0.2011688336386461,-8313021.044215565,1.0600680355937642,1.1033985602272278,8308055.305449239,112413833029423.86,0.0,-6351388.139446506,12
854,112414031989722.27,8993122559177.781,103420909430544.48,-910823.4571919027,6281.1805236356395,17.32890964549681,33369272.03503237,12.169837953192205,14648794.688157273,17.511231202290766,0.07725185619633738,-9408087.441913066,1.082000420086119,1.0555965387647226,9359021.991659157,112413896278475.64,0.0,-11467536.23369808,7
855,112414408579073.92,8993152686325.914,103421255892748.0,-1317777.9337643182,42507.404680773085,17.599225813851735,43837257.87302763,11.862697745403917,10461697.657471584,17.78154737064569,0.04182274390538785,-16880610.413838442,1.0706522993902154,1.043949850406338,16687806.891982252,112414029938448.06,0.0,-31345012.277192153,13
856,112414798007372.8,8993183840589.824,103421614166782.97,-1440264.4680871877,366.3597411997956,18.245837156631485,83816161.27318366,11.868303588110356,39936382.99547534,18.42815871342544,0.04417475183543362,-22027880.162603974,1.035360896477023,1.0353486114862795,21939643.68322565,112414407136825.06,0.0,-32473186.49681691,11
857,112415775394160.28,8993262031532.822,103422513362627.45,-3697835.45670089,1811.756803211978,17.345187425696718,34086833.95572265,10.170030969258589,-49729704.67720223,17.527508982490673,0.04515646571568902,-42055063.85034482,1.0325441029249942,1.0291408768294978,41903724.98282738,112414795751025.31,0.0,-81849677.67740928,9
858,112415826869781.16,8993266149582.492,103422560720198.66,-973206.426266211,2510.671799291879,18.809671039017893,109771713.41564274,17.44721920937921,75683058.7031169,18.991992595811848,0.045538529385830875,-17066375.430574074,1.0310225820072292,0.9759411314320946,17044950.905068442,112415775307618.84,0.0,32683986.3322847,10
859,112417412911575.39,8993393032926.031,103424019878649.36,-8096431.830321926,487.03126681694624,19.31237798234619,243916657.80604136,9.20611236689895,134142423.7185994,19.494699539140147,0.0614108519786694,-93916245.55382109,1.0356566650054544,1.0175817889100265,53632363.134367265,112415816256269.69,0.0,-131828585.23958051,17
860,112419950680618.89,8993596054449.512,103426354626169.38,-53085925.58798308,157.2914910990793,17.41993447961203,36755176.149616785,8.580107505441573,-207161985.6876915,17.602256036405986,0.20727845250417712,-121966946.3089359,1.033715345048654,1.0000355934810221,121959120.61690487,112417395477478.67,0.0,-256101778.8574466,12
861,112420199494536.06,8993615959562.885,103426583534973.17,16685477.133998264,2330.6604968566216,19.514362648683758,106518957.638114,19.07303492695996,69763612.19700618,19.696684205477716,0.07964497498476797,-18382126.52945078,1.1909617895206681,0.9374655975347514,18378388.642226182,112419950568865.75,0.0,188784792.29778883,22
